license,startup,phd_age,researcher_interaction,firm_cash,firm_in-kind,firm_interaction,number_of_firms,research_capacity,university_faculty,university_operations,reputation_ranking,faculty_awards,research_ranking,invention_disclosures,tto_experience,tto_staff,funding,length,distance,commercialization,staff,mid-level,full_professor,distinguished,male,female,micro,small,medium,large,university,creator,cit,mm,eet,photonics,earliest,mid-stage,latest,new_school,rising_star,laggard,old_school,firm_total,proj_funding,monthly,lt15,gte15,inventions_staff,research_faculty,in-kind_ratio
0,0,30,1,64977,5727,1,3,225719000,1550,10654,4,4.3,10,59,16,9.2,64075,14,169,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,70704,134779,7093.631579,0,1,6.413043478,145625.1613,0.089379633
0,0,9,0,74270,80139,2,2,302765000,1039,10798,7,1.6,2,48,23,9.4,63474,17,867,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,154409,217883,19807.54545,1,0,5.106382979,291400.385,1.262548445
0,0,,0,33873,0,2,2,220939000,1178,11504,13,9.9,18,47,10,11.7,58680,45,432,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,33873,92553,3427.888889,1,0,4.017094017,187554.3294,0
0,0,15,1,227250,70426,2,1,225719000,1550,10654,4,4.3,10,59,16,9.2,52968,12,569,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,297676,350644,15245.3913,0,1,6.413043478,145625.1613,1.329595227
0,0,18,0,19993,45818,2,1,302765000,1039,10798,7,1.6,2,48,23,9.4,64075,12,1047,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,65811,129886,6836.105263,0,1,5.106382979,291400.385,0.715068279
0,0,10,2,9963,15697,1,2,29260000,941,10951,9,5.8,4,63,8,7.9,63861,34,1227,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,25660,89521,8952.1,1,0,7.974683544,31094.58023,0.245799471
0,0,22,0,67748,0,1,1,141384000,908,11225,14,2.8,8,63,23,8.8,66808,15,1215,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,67748,134556,14950.66667,0,1,7.159090909,155709.2511,0
0,0,,3,22465,13870,1,2,141384000,908,11225,14,2.8,8,63,23,8.8,49654,16,1096,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,36335,85989,2529.088235,1,0,7.159090909,155709.2511,0.279332984
0,0,5,0,29224,192170,1,3,231197000,552,11621,16,7.9,14,50,16,5.7,56764,15,680,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,221394,278158,11126.32,1,0,8.771929825,418835.1449,3.385420337
0,0,16,0,0,149775,1,2,231197000,552,11621,16,7.9,14,50,16,5.7,43242,29,765,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,149775,193017,5361.583333,0,1,8.771929825,418835.1449,3.463646455
0,0,14,1,22085,8567,2,1,225719000,1550,10654,4,4.3,10,59,16,9.2,58983,26,141,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,30652,89635,5272.647059,1,0,6.413043478,145625.1613,0.14524524
0,0,23,1,20089,4796,2,2,225719000,1550,10654,4,4.3,10,59,16,9.2,30658,23,62,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,24885,55543,55543,0,1,6.413043478,145625.1613,0.156435514
0,0,8,1,0,0,0,2,220939000,1178,11504,13,9.9,18,47,10,11.7,64569,19,582,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,64569,8071.125,1,0,4.017094017,187554.3294,0
0,0,13,1,29224,45664,1,4,225719000,1550,10654,4,4.3,10,59,16,9.2,56764,15,294,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,74888,131652,5266.08,1,0,6.413043478,145625.1613,0.804453527
0,0,15,1,21772,207230,0,2,58692000,1057,8915,15,8.8,11,10,12,0.2,45018,26,548,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,229002,274020,91340,0,1,50,55526.9631,4.603269803
0,0,12,1,52783,40850,2,2,154062000,1598,11470,3,4.2,6,113,22,3.3,54569,7,348,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,93633,148202,5110.413793,1,0,34.24242424,96409.26158,0.748593524
0,0,26,2,14855,18774,0,2,154062000,1598,11470,3,4.2,6,113,22,3.3,56010,19,372,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,33629,89639,14939.83333,0,1,34.24242424,96409.26158,0.335190145
0,0,,1,57091,21601,1,3,80498000,1573,10555,11,3,1,110,18,4.4,69046,23,283,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,78692,147738,14773.8,1,0,25,51174.82517,0.312849405
0,0,30,3,0,49186,1,1,302765000,1039,10798,7,1.6,2,48,23,9.4,63800,9,320,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,49186,112986,9415.5,0,1,5.106382979,291400.385,0.770940439
0,0,8,1,4218,0,1,1,231197000,552,11621,16,7.9,14,50,16,5.7,67598,25,1324,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,4218,71816,4787.733333,1,0,8.771929825,418835.1449,0
0,0,1,2,0,85192,0,2,225719000,1550,10654,4,4.3,10,59,16,9.2,55656,25,231,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,85192,140848,6402.181818,1,0,6.413043478,145625.1613,1.530688515
0,0,2,2,90812,38636,1,1,423384000,1778,13152,10,6.6,15,63,21,7.6,57632,19,337,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,129448,187080,26725.71429,1,0,8.289473684,238123.7345,0.670391449
0,0,8,0,58619,38752,0,1,231197000,552,11621,16,7.9,14,50,16,5.7,57805,14,1424,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,97371,155176,5747.259259,1,0,8.771929825,418835.1449,0.670391835
0,0,19,0,14821,63686,1,1,231197000,552,11621,16,7.9,14,50,16,5.7,43182,15,796,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,78507,121689,3202.342105,0,1,8.771929825,418835.1449,1.474827474
0,0,5,0,13349,38241,2,2,141384000,908,11225,14,2.8,8,63,23,8.8,50332,19,555,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,51590,101922,3088.545455,1,0,7.159090909,155709.2511,0.759775093
0,0,10,1,2144,52212,2,2,231197000,552,11621,16,7.9,14,50,16,5.7,68722,21,308,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,54356,123078,12307.8,1,0,8.771929825,418835.1449,0.759756701
0,0,5,1,68247,275964,0,3,141384000,908,11225,14,2.8,8,63,23,8.8,67300,21,666,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,344211,411511,34292.58333,1,0,7.159090909,155709.2511,4.100505201
0,0,22,1,34538,42493,2,2,231197000,552,11621,16,7.9,14,50,16,5.7,56764,33,852,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,77031,133795,5351.8,0,1,8.771929825,418835.1449,0.748590656
0,0,,2,401015,0,1,2,80498000,1573,10555,11,3,1,110,18,4.4,63941,16,603,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,401015,464956,27350.35294,1,0,25,51174.82517,0
0,0,,1,0,0,1,4,225719000,1550,10654,4,4.3,10,59,16,9.2,51590,19,1586,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,51590,1719.666667,1,0,6.413043478,145625.1613,0
0,0,,2,9665,75507,1,4,423384000,1778,13152,10,6.6,15,63,21,7.6,56317,21,76,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,85172,141489,5053.178571,1,0,8.289473684,238123.7345,1.340749685
0,0,18,1,11327,23088,2,1,225719000,1550,10654,4,4.3,10,59,16,9.2,55848,35,204,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,34415,90263,4298.238095,0,1,6.413043478,145625.1613,0.413407821
0,0,12,2,32693,22658,2,2,225719000,1550,10654,4,4.3,10,59,16,9.2,67598,22,4,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,55351,122949,8196.6,1,0,6.413043478,145625.1613,0.335187432
0,0,,0,27442,22248,1,2,141384000,908,11225,14,2.8,8,63,23,8.8,33188,25,635,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,49690,82878,41439,1,0,7.159090909,155709.2511,0.670362782
0,0,11,2,0,235041,2,2,141384000,908,11225,14,2.8,8,63,23,8.8,63941,19,807,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,235041,298982,17587.17647,1,0,7.159090909,155709.2511,3.675904349
0,0,21,4,26560,74357,0,3,231197000,552,11621,16,7.9,14,50,16,5.7,51590,19,1457,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,100917,152507,5083.566667,0,1,8.771929825,418835.1449,1.441306455
0,0,7,0,18957,38878,2,1,225719000,1550,10654,4,4.3,10,59,16,9.2,55232,15,762,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,57835,113067,18844.5,1,0,6.413043478,145625.1613,0.703903534
0,0,8,0,3716,157565,0,2,302765000,1039,10798,7,1.6,2,48,23,9.4,47643,12,223,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,161281,208924,69641.33333,1,0,5.106382979,291400.385,3.307201478
0,0,22,1,28181,11135,1,1,302765000,1039,10798,7,1.6,2,48,23,9.4,62288,11,1197,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,39316,101604,5976.705882,0,1,5.106382979,291400.385,0.178766376
0,0,13,1,9912,171074,3,1,231197000,552,11621,16,7.9,14,50,16,5.7,63532,22,120,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,180986,244518,30564.75,1,0,8.771929825,418835.1449,2.692721778
0,0,23,3,36361,46128,3,1,225719000,1550,10654,4,4.3,10,59,16,9.2,66589,26,1025,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,82489,149078,11467.53846,0,1,6.413043478,145625.1613,0.692727027
0,0,4,1,11873,41206,0,4,29260000,941,10951,9,5.8,4,63,8,7.9,58540,38,612,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,53079,111619,15945.57143,1,0,7.974683544,31094.58023,0.703894773
0,0,20,1,4322,22906,3,2,225719000,1550,10654,4,4.3,10,59,16,9.2,55409,25,430,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,27228,82637,2951.321429,0,1,6.413043478,145625.1613,0.413398545
0,0,10,2,1004934,160388,2,3,29260000,941,10951,9,5.8,4,63,8,7.9,37677,16,1190,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1165322,1202999,30074.975,1,0,7.974683544,31094.58023,4.256920668
0,0,,1,6312,20018,2,1,154062000,1598,11470,3,4.2,6,113,22,3.3,57794,7,779,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,26330,84124,3823.818182,1,0,34.24242424,96409.26158,0.346368135
0,0,13,0,26339,0,1,1,52352000,931,8847,12,7.2,16,57,25,5.6,49654,11,460,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,26339,75993,2235.088235,1,0,10.17857143,56232.00859,0
0,0,18,1,46217,61106,2,2,80498000,1573,10555,11,3,1,110,18,4.4,45575,28,377,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,107323,152898,4247.166667,0,1,25,51174.82517,1.340778936
0,0,23,0,6971,100558,9,1,231197000,552,11621,16,7.9,14,50,16,5.7,63831,19,358,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,107529,171360,15578.18182,0,1,8.771929825,418835.1449,1.575378734
0,0,,3,8416,23706,2,1,225719000,1550,10654,4,4.3,10,59,16,9.2,35962,45,542,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,32122,68084,1660.585366,1,0,6.413043478,145625.1613,0.659195818
0,0,,1,24045,451543,2,1,231197000,552,11621,16,7.9,14,50,16,5.7,57082,49,14,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,475588,532670,24212.27273,1,0,8.771929825,418835.1449,7.910427105
0,0,13,0,29818,0,2,4,423384000,1778,13152,10,6.6,15,63,21,7.6,57918,34,821,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,29818,87736,4617.684211,1,0,8.289473684,238123.7345,0
0,0,16,0,10319,50251,0,4,52352000,931,8847,12,7.2,16,57,25,5.6,66140,11,410,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,60570,126710,8447.333333,0,1,10.17857143,56232.00859,0.759767161
0,0,41,1,11435,21219,3,3,302765000,1039,10798,7,1.6,2,48,23,9.4,33317,13,170,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,32654,65971,32985.5,0,1,5.106382979,291400.385,0.636882072
0,0,23,4,18789,37164,1,3,231197000,552,11621,16,7.9,14,50,16,5.7,57349,27,499,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,55953,113302,4357.769231,0,1,8.771929825,418835.1449,0.648032224
0,0,9,2,65601,86734,1,2,58692000,1057,8915,15,8.8,11,10,12,0.2,64690,30,2066,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,152335,217025,11422.36842,1,0,50,55526.9631,1.340763642
0,0,9,1,54470,0,2,1,58692000,1057,8915,15,8.8,11,10,12,0.2,53713,27,2006,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,54470,108183,4703.608696,1,0,50,55526.9631,0
0,0,25,1,11722,90403,3,3,52352000,931,8847,12,7.2,16,57,25,5.6,57794,10,21,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,102125,159919,7269.045455,0,1,10.17857143,56232.00859,1.564228121
0,0,25,2,21166,0,1,2,80498000,1573,10555,11,3,1,110,18,4.4,56528,13,970,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,21166,77694,3699.714286,0,1,25,51174.82517,0
0,0,11,1,20482,187752,0,3,220939000,1178,11504,13,9.9,18,47,10,11.7,65641,16,433,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,208234,273875,30430.55556,1,0,4.017094017,187554.3294,2.860285492
0,0,22,3,24796,35517,1,3,378428000,1772,9102,18,2.9,5,127,7,2.7,56764,11,986,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,60313,117077,4683.08,0,1,47.03703704,213559.8194,0.625695864
0,0,24,1,11422,45304,1,3,154062000,1598,11470,3,4.2,6,113,22,3.3,56317,25,810,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,56726,113043,4037.25,0,1,34.24242424,96409.26158,0.80444626
0,0,26,2,14765,0,2,2,225719000,1550,10654,4,4.3,10,59,16,9.2,47321,27,1004,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,14765,62086,15521.5,0,1,6.413043478,145625.1613,0
0,0,2,0,23453,43816,2,2,220939000,1178,11504,13,9.9,18,47,10,11.7,65360,46,281,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,67269,132629,9473.5,1,0,4.017094017,187554.3294,0.670379437
0,0,9,2,38396,23039,2,3,423384000,1778,13152,10,6.6,15,63,21,7.6,66516,15,1189,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,61435,127951,14216.77778,1,0,8.289473684,238123.7345,0.346367791
0,0,,0,0,16431,3,3,231197000,552,11621,16,7.9,14,50,16,5.7,63941,27,153,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,16431,80372,4727.764706,1,0,8.771929825,418835.1449,0.25697127
0,0,2,0,10845,68239,2,4,225719000,1550,10654,4,4.3,10,59,16,9.2,49654,21,878,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,79084,128738,3786.411765,1,0,6.413043478,145625.1613,1.374290087
0,0,5,3,18725,0,3,3,154062000,1598,11470,3,4.2,6,113,22,3.3,52184,21,892,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,18725,70909,14181.8,1,0,34.24242424,96409.26158,0
0,0,5,1,0,83987,1,1,225719000,1550,10654,4,4.3,10,59,16,9.2,65364,19,572,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,83987,149351,9334.4375,1,0,6.413043478,145625.1613,1.284912184
0,0,15,0,19257,6206,0,2,141384000,908,11225,14,2.8,8,63,23,8.8,61718,23,1070,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,25463,87181,10897.625,0,1,7.159090909,155709.2511,0.100554133
0,0,,0,24765,46556,1,1,231197000,552,11621,16,7.9,14,50,16,5.7,66140,40,641,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,71321,137461,9164.066667,1,0,8.771929825,418835.1449,0.703900816
0,0,8,0,0,0,2,3,29260000,941,10951,9,5.8,4,63,8,7.9,57349,30,1153,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,57349,2205.730769,1,0,7.974683544,31094.58023,0
0,0,10,1,7561,7446,0,2,225719000,1550,10654,4,4.3,10,59,16,9.2,60581,12,2040,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,15007,75588,10798.28571,1,0,6.413043478,145625.1613,0.122909823
0,0,,3,9708,77870,0,1,141384000,908,11225,14,2.8,8,63,23,8.8,62228,19,215,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,87578,149806,7884.526316,1,0,7.159090909,155709.2511,1.251365945
0,0,17,2,7856,8127,3,1,423384000,1778,13152,10,6.6,15,63,21,7.6,55949,33,518,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,15983,71932,3127.478261,0,1,8.289473684,238123.7345,0.145257288
0,0,20,0,34045,51632,2,1,231197000,552,11621,16,7.9,14,50,16,5.7,64183,10,1745,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,85677,149860,16651.11111,0,1,8.771929825,418835.1449,0.804449776
0,0,25,2,31881,0,1,2,29260000,941,10951,9,5.8,4,63,8,7.9,56764,19,555,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,31881,88645,3545.8,0,1,7.974683544,31094.58023,0
0,0,,1,23963,86523,0,3,423384000,1778,13152,10,6.6,15,63,21,7.6,63999,2,424,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,110486,174485,12463.21429,1,0,8.289473684,238123.7345,1.351942999
0,0,6,2,10319,0,3,2,231197000,552,11621,16,7.9,14,50,16,5.7,66140,19,365,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,10319,76459,5097.266667,1,0,8.771929825,418835.1449,0
0,0,10,1,18743,45383,1,2,154062000,1598,11470,3,4.2,6,113,22,3.3,57209,10,636,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,64126,121335,5777.857143,1,0,34.24242424,96409.26158,0.793284274
0,0,12,2,28269,15184,1,1,52352000,931,8847,12,7.2,16,57,25,5.6,50332,7,576,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,43453,93785,2841.969697,1,0,10.17857143,56232.00859,0.301676866
0,0,23,1,57484,21534,0,4,231197000,552,11621,16,7.9,14,50,16,5.7,56686,22,341,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,79018,135704,7142.315789,0,1,8.771929825,418835.1449,0.379882158
0,0,10,1,0,44105,2,2,423384000,1778,13152,10,6.6,15,63,21,7.6,57209,21,462,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,44105,101314,4824.47619,1,0,8.289473684,238123.7345,0.770945131
0,0,17,1,7993,13531,0,3,231197000,552,11621,16,7.9,14,50,16,5.7,46578,21,1425,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,21524,68102,1945.771429,0,1,8.771929825,418835.1449,0.290501954
0,0,15,1,0,38688,3,2,302765000,1039,10798,7,1.6,2,48,23,9.4,56764,38,70,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,38688,95452,3818.08,0,1,5.106382979,291400.385,0.681558734
0,0,6,0,33566,38062,5,1,225719000,1550,10654,4,4.3,10,59,16,9.2,59765,9,457,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,71628,131393,6915.421053,1,0,6.413043478,145625.1613,0.636861039
0,0,12,1,4188,20246,2,1,231197000,552,11621,16,7.9,14,50,16,5.7,67112,27,277,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,24434,91546,6103.066667,1,0,8.771929825,418835.1449,0.301674812
0,0,20,1,13325,0,1,2,225719000,1550,10654,4,4.3,10,59,16,9.2,47451,23,492,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,13325,60776,15194,0,1,6.413043478,145625.1613,0
0,0,4,1,21985,43457,2,1,29260000,941,10951,9,5.8,4,63,8,7.9,56369,11,1266,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,65442,121811,5536.863636,1,0,7.974683544,31094.58023,0.770937927
0,0,20,2,10440,100939,3,2,37237000,691,10281,5,5.2,9,27,14,13.4,66920,22,1080,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,111379,178299,11143.6875,0,1,2.014925373,53888.56729,1.508353258
0,0,5,2,42925,76526,1,3,220939000,1178,11504,13,9.9,18,47,10,11.7,58540,20,760,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,119451,177991,25427.28571,1,0,4.017094017,187554.3294,1.307242911
0,0,,0,14696,152296,2,2,423384000,1778,13152,10,6.6,15,63,21,7.6,55409,19,174,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,166992,222401,7942.892857,1,0,8.289473684,238123.7345,2.748578751
0,0,3,1,25953,42680,1,2,231197000,552,11621,16,7.9,14,50,16,5.7,61612,28,225,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,68633,130245,6855,1,0,8.771929825,418835.1449,0.692722197
0,0,2,2,796,19098,2,2,231197000,552,11621,16,7.9,14,50,16,5.7,25512,20,1219,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,19894,45406,926.6530612,1,0,8.771929825,418835.1449,0.748588899
0,0,17,1,65391,0,0,1,154062000,1598,11470,3,4.2,6,113,22,3.3,64483,25,455,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,65391,129874,9990.307692,0,1,34.24242424,96409.26158,0
0,0,,2,7871,35700,0,2,231197000,552,11621,16,7.9,14,50,16,5.7,56055,17,1493,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,43571,99626,3689.851852,1,0,8.771929825,418835.1449,0.636874498
0,0,14,0,10463,0,3,4,80498000,1573,10555,11,3,1,110,18,4.4,51590,19,634,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,10463,62053,2068.433333,1,0,25,51174.82517,0
0,0,19,0,14635,41308,0,3,80498000,1573,10555,11,3,1,110,18,4.4,55180,27,693,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,55943,111123,4115.666667,0,1,25,51174.82517,0.748604567
0,0,17,1,83953,85892,1,3,154062000,1598,11470,3,4.2,6,113,22,3.3,64062,45,567,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,169845,233907,17992.84615,0,1,34.24242424,96409.26158,1.340763635
0,0,9,2,6652,0,0,1,141384000,908,11225,14,2.8,8,63,23,8.8,32799,19,317,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,6652,39451,19725.5,1,0,7.159090909,155709.2511,0
0,0,12,2,72666,0,3,2,231197000,552,11621,16,7.9,14,50,16,5.7,64690,9,658,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,72666,137356,7229.263158,1,0,8.771929825,418835.1449,0
0,0,6,2,0,51739,2,2,225719000,1550,10654,4,4.3,10,59,16,9.2,67112,17,767,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,51739,118851,7923.4,1,0,6.413043478,145625.1613,0.770935153
0,0,28,2,14635,17879,0,2,231197000,552,11621,16,7.9,14,50,16,5.7,55180,25,176,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,32514,87694,3247.925926,0,1,8.771929825,418835.1449,0.324012323
0,0,19,0,11465,0,3,2,220939000,1178,11504,13,9.9,18,47,10,11.7,56528,23,497,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,11465,67993,3237.761905,0,1,4.017094017,187554.3294,0
0,0,,0,13120,13733,1,2,302765000,1039,10798,7,1.6,2,48,23,9.4,64690,14,448,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,26853,91543,4818.052632,1,0,5.106382979,291400.385,0.21228938
0,0,4,1,55120,33438,1,2,141384000,908,11225,14,2.8,8,63,23,8.8,41566,42,714,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,88558,130124,3253.1,1,0,7.159090909,155709.2511,0.804455565
